Year,rate,averageRating,Wikipedia movie ID,Freebase movie ID,Movie name,Movie box office revenue,Movie runtime,Movie languages,Movie countries,Movie genres,Movie release year,startYear,Primary Country,Adjusted_Revenue,Log_Revenue
2009.0,1.2057476095720854,7.3,26524986,/m/0bh7fgf,Love in another language,771785.0,,{},['Turkey'],['Drama'],2009,2009,Turkey,930577.9188535919,13.556462588506779
2001.0,1.4596416173771387,6.9,432364,/m/027tzr,Bully,480811.0,109.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'France']","['Crime Fiction', 'LGBT', 'Indie', 'Drama', 'Film adaptation', 'Crime Thriller', 'Teen']",2001,2001,United States of America,701811.7456927195,13.083231620294342
2011.0,1.1499607153490712,7.2,33025020,/m/0fpmrmq,Pariah,758099.0,86.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Drama'],2011,2011,United States of America,871784.0683454155,13.538570582044395
2000.0,1.5005115826636986,6.9,2478590,/m/07gv6d,Tigerland,139692.0,100.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Germany']","['Period piece', 'Drama', 'Indie', 'War film']",2000,2000,United States of America,209609.46400545738,11.847202436616694
2002.0,1.4366551352137191,6.9,817905,/m/03dy7k,Bubba ho-tep,1239183.0,92.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Parody', 'Horror', 'Cult', 'Comedy', 'Black comedy', 'Horror Comedy']",2002,2002,United States of America,1780278.620419542,14.029963656445599
1998.0,1.5856626139566985,7.0,3815680,/m/0b1dth,Slam,1009819.0,100.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Hip hop movies', 'Drama', 'Coming of age', 'Indie']",1998,1998,United States of America,1601232.2351631394,13.825282655112977
2006.0,1.281463427791386,7.1,5236777,/m/0d9c7m,Time,721712.0,98.0,"{""/m/02hwhyv"": ""Korean Language""}","['Japan', 'South Korea']","['Japanese Movies', 'World cinema', 'Psychological thriller', 'Drama', 'Romantic drama', 'Romance Film']",2006,2006,Japan,924847.5333981767,13.489382831922935
1938.0,18.33017260514547,6.7,14255798,/m/03czbtm,The mad miss manton,716000.0,80.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Detective fiction', 'Detective', 'Screwball comedy', 'Mystery', 'Crime Thriller', 'Romance Film', 'Comedy film']",1938,1938,United States of America,13124403.585284157,13.481436842589853
1941.0,17.5821050244593,7.6,1364299,/m/04wy2_,The devil and miss jones,1421000.0,92.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Workplace Comedy', 'Black-and-white', 'Satire', 'Drama', 'Comedy', 'Romance Film']",1941,1941,United States of America,24984171.239756662,14.166872110808757
1994.0,1.7450604176310205,6.7,10783682,/m/02qpw46,A man of no importance,934550.0,99.0,"{""/m/02h40lc"": ""English Language""}","['Ireland', 'United Kingdom']","['LGBT', 'Drama', 'Indie', 'Comedy']",1994,1994,Ireland,1630846.2132970702,13.747821479027458
1996.0,1.6480869797429456,6.7,3175826,/m/08x6vf,Suburbia,656747.0,121.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Film adaptation', 'Black comedy']",1996,1996,United States of America,1082376.1796852404,13.39505566224433
2011.0,1.1499607153490712,7.5,31676856,/m/0g4nyk4,Sing your song,45765.0,98.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Documentary'],2011,2011,United States of America,52627.95213795024,10.73129673633947
2002.0,1.4366551352137191,7.7,1636036,/m/05jhyk,The cuckoo,310827.0,100.0,"{""/m/04d36l"": ""Saami, North Language"", ""/m/01gp_d"": ""Finnish Language"", ""/m/06b_j"": ""Russian Language"", ""/m/034_x0"": ""Sami languages"", ""/m/04306rv"": ""German Language""}",['Russia'],"['World cinema', 'Period piece', 'Drama', 'Comedy', 'War film', 'Romantic drama', 'Romance Film']",2002,2002,Russia,446551.20571307465,12.64699498350785
1957.0,9.19325813478875,7.3,10090909,/m/02q1j1p,Time limit,1250000.0,96.0,"{""/m/02hwhyv"": ""Korean Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Mystery', 'Courtroom Drama', 'Film adaptation', 'Drama', 'War film']",1957,1957,United States of America,11491572.668485936,14.038654909278163
1997.0,1.6110332157800056,6.8,1607765,/m/05g8f8,Prefontaine,589304.0,107.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Biography', 'Sports', 'Period piece', 'Drama', 'Biopic [feature]', 'Biographical film']",1997,1997,United States of America,949388.3181920204,13.286699155432807
2002.0,1.4366551352137191,6.8,5031048,/m/0c_nry,Morvern callar,729877.0,97.0,"{""/m/02h40lc"": ""English Language""}","['United Kingdom', 'Scotland']","['Road movie', 'Feminist Film', 'Drama', 'Indie', 'Film adaptation']",2002,2002,United Kingdom,1048581.5401243838,13.50063267587025
1998.0,1.5856626139566985,7.7,10130997,/m/02q2sxw,Divine trash,39842.0,97.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Documentary', 'Biography', 'Indie', 'Film']",1998,1998,United States of America,63175.969865262785,10.59270201006836
1996.0,1.6480869797429456,7.1,629072,/m/02ydbz,Hard eight,222559.0,101.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Thriller', 'Drama', 'Indie', 'Crime Drama']",1996,1996,United States of America,366796.59012461023,12.31295200715727
2008.0,1.200924619133797,7.3,20015755,/m/04nl__z,Goodbye solo,826763.0,91.0,"{""/m/064_8sq"": ""French Language"", ""/m/02hwrpy"": ""Wolof Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",['United States of America'],"['Drama', 'Indie']",2008,2008,United States of America,992880.0408889154,13.625274564477502
1993.0,1.790431988489427,7.2,2094975,/m/06lspc,Arizona dream,112547.0,140.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'France', 'Yugoslavia']","['Indie', 'Comedy-drama', 'Fantasy', 'Comedy', 'Drama', 'Romantic drama', 'Romance Film', 'Adventure']",1993,1993,United States of America,201507.74900851955,11.631135076296939
1928.0,15.115118784010134,7.1,24587655,/m/080dpm_,A woman of affairs,1370000.0,98.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Silent film', 'Melodrama', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",1928,1928,United States of America,20707712.734093882,14.130322027731049
1995.0,1.697529589135234,6.8,10475655,/m/02qf7sl,"Cry, the beloved country",676525.0,106.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'South Africa']","['Thriller', 'Indie', 'Period piece', 'Drama', 'Film adaptation', 'Political drama', 'Courtroom Drama']",1995,1995,United States of America,1148421.2052897143,13.42472615896605
1957.0,9.19325813478875,7.3,2619545,/m/07s6fh,The tin star,1400000.0,92.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Action/Adventure', 'Western', 'Drama', 'Romance Film']",1957,1957,United States of America,12870561.38870425,14.151983508870947
2003.0,1.404354970883401,7.1,4268056,/m/0bt7dj,I am david,292376.0,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Family Drama', 'Childhood Drama', 'Period piece', 'Drama', 'Escape Film', 'Film adaptation', 'Family Film']",2003,2003,United States of America,410599.6889670053,12.585799344393225
1955.0,9.63908518803533,6.9,16260144,/m/03wf9hy,Violent saturday,1250000.0,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Action', 'Drama', 'Crime Drama']",1955,1955,United States of America,12048856.48504416,14.038654909278163
2010.0,1.1867594582402414,7.8,20475363,/m/04zx0rb,The tempest,346594.0,120.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Fantasy', 'Comedy']",2010,2010,United States of America,411323.70766931825,12.755912230308464
2003.0,1.404354970883401,8.2,2025145,/m/06f_7y,The revolution will not be televised,200000.0,74.0,{},"['United States of America', 'United Kingdom', 'Germany', 'Finland', 'Ireland', 'Netherlands']","['Culture & Society', 'Indie', 'Journalism', 'World History', 'War film', 'Political cinema', 'Social issues', 'Documentary']",2003,2003,United States of America,280870.9941766802,12.206077645517674
1952.0,9.745074409607884,6.8,310436,/m/01t39x,Les miserables,1100000.0,105.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Period piece', 'Drama', 'Black-and-white', 'Film adaptation']",1952,1952,United States of America,10719581.850568673,13.910821646859095
2009.0,1.2057476095720854,8.4,3565169,/m/05fcc6n,The cove,1140043.0,91.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Political cinema', 'Animals', 'Crime Fiction', 'Nature', 'Documentary']",2009,2009,United States of America,1374604.122059389,13.946577416117082
1996.0,1.6480869797429456,7.4,2541588,/m/07lyp0,Lilies,301548.0,95.0,"{""/m/02h40lc"": ""English Language""}",['Canada'],"['LGBT', 'Gay Themed', 'Gay', 'Period piece', 'Gay Interest', 'Drama', 'Film adaptation', 'Romance Film']",1996,1996,Canada,496977.33256752574,12.616687802673999
2010.0,1.1867594582402414,6.6,24770245,/m/080lkt7,Howl,1183258.0,85.0,"{""/m/05zjd"": ""Portuguese Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['LGBT', 'Indie', 'Fictional film', 'Animation', 'Period piece', 'Drama', 'Biographical film', 'Courtroom Drama']",2010,2010,United States of America,1404242.6230384316,13.983783053909017
1953.0,9.66773254921417,7.3,187635,/m/019nwm,Lili,1500000.0,81.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Musical', 'Family Film', 'Drama', 'Romance Film']",1953,1953,United States of America,14501598.823821256,14.220976332738882
2006.0,1.281463427791386,6.9,20524492,/m/0522q8h,No regret,305103.0,112.0,"{""/m/02hwhyv"": ""Korean Language""}","['Korea', 'South Korea']","['LGBT', 'World cinema', 'Gay', 'Gay Interest', 'Drama', 'Gay Themed', 'Romantic drama', 'Romance Film']",2006,2006,Korea,390978.3362094352,12.628407981074409
1937.0,17.945238980437416,7.2,3673436,/m/09tpmk,You only live once,628138.0,86.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Black-and-white', 'Drama', 'Romantic drama', 'Romance Film', 'Film noir']",1937,1937,United States of America,11272086.522693997,13.350516758538406
2010.0,1.1867594582402414,7.2,31958632,/m/0gvvwsk,Bedevilled,1124187.0,115.0,{},[],"['Thriller', 'Crime Fiction', 'Horror', 'Drama']",2010,2010,,1334139.5550807223,13.932571555235892
1949.0,10.854010406197974,6.9,17613909,/m/0463yk2,Reign of terror,692671.0,88.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Film noir', 'Drama', 'Adventure', 'Black-and-white']",1949,1949,United States of America,7518258.242071557,13.448311861654819
2006.0,1.281463427791386,6.8,10691130,/m/02qmf4c,Jar city,748315.0,90.0,"{""/m/01gmkg"": ""Icelandic Language""}","['Iceland', 'Germany']","['Crime Fiction', 'Thriller', 'World cinema', 'Mystery', 'Drama', 'Crime Thriller']",2006,2006,Iceland,958938.304967711,13.525580627638606
1995.0,1.697529589135234,6.6,706378,/m/034d5_,Blue in the face,1275999.0,85.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Ensemble Film', 'Comedy of manners', 'Comedy', 'Indie']",1995,1995,United States of America,2166046.0582069694,14.059240742886873
2005.0,1.3224702574807106,7.1,1944643,/m/067_cv,Duma,994790.0,100.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Family Drama', 'Adventure', ""Children's/Family"", 'Animal Picture', ""Children's"", 'Drama', 'Family Film', 'Family-Oriented Adventure']",2005,2005,United States of America,1315580.187439236,13.81028794382583
1996.0,1.6480869797429456,6.9,1352821,/m/04w1p1,The war at home,44722.0,119.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'War film']",1996,1996,United States of America,73705.74590806401,10.708243189657656
2008.0,1.200924619133797,6.8,19344803,/m/04n5q0s,Noah's arc: jumping the broom,532878.0,101.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['LGBT', 'Road movie', 'Comedy-drama', 'Gay', 'Gay Interest', 'Drama', 'Gay Themed', 'Romance Film']",2008,2008,United States of America,639946.3091947795,13.186049660490195
1952.0,9.745074409607884,7.0,187107,/m/019l8z,The star,1000000.0,89.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Black-and-white']",1952,1952,United States of America,9745074.409607884,13.815511557963774
1995.0,1.697529589135234,7.4,20264949,/m/04z_4nx,Flamenco,449964.0,100.0,"{""/m/06nm1"": ""Spanish Language""}","['Spain', 'Portugal']","['Music', 'Dance', 'Musical', 'World cinema', 'Documentary']",1995,1995,Spain,763827.2040456465,13.016925080943876
1933.0,19.88312327031557,6.6,1416847,/m/04_sp6,The power and the glory,563323.0,76.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Black-and-white']",1933,1933,United States of America,11200620.650003977,13.241610230046557
1996.0,1.6480869797429456,6.9,286836,/m/01q3y4,Jude,409144.0,122.0,"{""/m/02h40lc"": ""English Language"", ""/m/04h9h"": ""Latin Language""}",['United Kingdom'],"['Tragedy', 'Indie', 'Costume drama', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film', 'Erotica']",1996,1996,United Kingdom,674304.8992399478,12.921824895423812
2009.0,1.2057476095720854,7.2,16007317,/m/05fc582,Afghan star,101543.0,60.0,"{""/m/032f6"": ""Persian Language"", ""/m/09w_t"": ""Dari"", ""/m/02h40lc"": ""English Language"", ""/m/0swlx"": ""Pashto language""}","['Afghanistan', 'United Kingdom']","['Culture & Society', 'World cinema', 'Film', 'Music', 'Social issues', 'Documentary']",2009,2009,Afghanistan,122435.22951877826,11.528247481068012
2008.0,1.200924619133797,7.2,28062973,/m/0cm9yf8,Kisses,30738.0,80.0,"{""/m/02h40lc"": ""English Language""}","['Ireland', 'United Kingdom']","['Drama', 'Coming of age', 'Indie']",2008,2008,Ireland,36914.02094293465,10.333287485659087
2011.0,1.1499607153490712,6.6,32632102,/m/0gmltrx,Jig,129477.0,99.0,"{""/m/02h40lc"": ""English Language""}","['United Kingdom', 'Scotland']","['Dance', 'Documentary']",2011,2011,United Kingdom,148893.4635412517,11.771266261519894
1952.0,9.745074409607884,7.0,2194915,/m/06v10t,Clash by night,1500000.0,105.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Family Drama', 'Drama', 'Black-and-white', 'Film noir', 'Melodrama']",1952,1952,United States of America,14617611.614411827,14.220976332738882
1957.0,9.19325813478875,7.1,26057580,/m/09rr3g9,No down payment,1200000.0,105.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Drama'],1957,1957,United States of America,11031909.7617465,13.997832948091215
2000.0,1.5005115826636986,7.1,915147,/m/03pjfz,Chunhyang,798977.0,133.0,"{""/m/02hwhyv"": ""Korean Language""}","['South Korea', 'Korea']","['World cinema', 'Musical', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film']",2000,2000,South Korea,1198874.2427818938,13.59108868995131
2005.0,1.3224702574807106,6.7,1467021,/m/053tj7,Inside deep throat,691880.0,88.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Film & Television History', 'Biography', 'Indie', 'Film', 'Documentary']",2005,2005,United States of America,914990.721745754,13.447169254494156
2009.0,1.2057476095720854,7.7,22320215,/m/05szyzc,Pasanga,1000000.0,151.0,"{""/m/07c9s"": ""Tamil Language""}",['India'],['Drama'],2009,2009,India,1205747.6095720853,13.815511557963774
1949.0,10.854010406197974,7.4,3125976,/m/08t3jz,The window,210000.0,73.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Drama', 'Black-and-white', 'Film noir', 'Psychological thriller']",1949,1949,United States of America,2279342.1853015744,12.25486757159303
1995.0,1.697529589135234,8.1,497081,/m/02hhfl,La haine,309811.0,98.0,"{""/m/064_8sq"": ""French Language""}",['France'],"['Drama', 'World cinema', 'Black-and-white']",1995,1995,France,525913.339539576,12.643720940882265
2004.0,1.3674342462350548,7.0,3129169,/m/08t9_v,Samaritan girl,328161.0,95.0,"{""/m/02hwhyv"": ""Korean Language""}",['South Korea'],"['Drama', 'World cinema']",2004,2004,South Korea,448738.5896787418,12.70126266787564
1956.0,9.496635653236778,6.6,25757180,/m/09v72sp,Crime in the streets,1200000.0,91.0,{},['United States of America'],"['Crime Fiction', 'Drama', 'Juvenile Delinquency Film', 'Crime Drama']",1956,1956,United States of America,11395962.783884134,13.997832948091215
1986.0,2.357829381941646,6.6,5283093,/m/0dcgs9,From beyond,1261000.0,85.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Monster movie', 'Science Fiction', 'Horror', 'Cult', 'Drama', 'Horror Comedy', 'Film adaptation']",1986,1986,United States of America,2973222.8506284156,14.047416407968154
2010.0,1.1867594582402414,6.7,25896358,/m/0b6jmcn,Happythankyoumoreplease,216110.0,100.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Romance Film']",2010,2010,United States of America,256470.5865202986,12.283547443559515
2003.0,1.404354970883401,6.7,2228850,/m/06xn8m,Saints and soldiers,1310470.0,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Indie', 'Period piece', 'Drama', 'Escape Film', 'War film', 'Action']",2003,2003,United States of America,1840365.0586935706,14.085897172542337
1992.0,1.84414494814411,6.8,3186448,/m/08xxhh,South central,1373196.0,99.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Prison', 'Indie']",1992,1992,United States of America,2532372.466211699,14.132652155885163
1993.0,1.790431988489427,7.7,1705391,/m/05pws0,Naked,1769306.0,126.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Black comedy', 'Drama', 'Comedy']",1993,1993,United Kingdom,3167822.0598262744,14.386098502460193
1932.0,18.86908398352948,7.1,7715240,/m/0kvfvj,The most dangerous game,443000.0,78.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Horror', 'Adventure', 'Chase Movie', 'Psychological thriller', 'Black-and-white', 'Mystery', 'Pre-Code', 'Suspense']",1932,1932,United States of America,8359004.20470356,13.001327306361068
1951.0,9.930230823390431,7.4,3654204,/m/09sh4q,The river,1000000.0,99.0,"{""/m/064_8sq"": ""French Language"", ""/m/01c7y"": ""Bengali Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'France', 'India', 'United Kingdom']","['Drama', 'Romance Film', 'Coming of age', 'Film adaptation']",1951,1951,United States of America,9930230.823390432,13.815511557963774
1956.0,9.496635653236778,7.4,7885996,/m/026hm4c,The catered affair,1660000.0,92.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Family Drama', 'Drama', 'Black-and-white']",1956,1956,United States of America,15764415.18437305,14.322328762742183
2011.0,1.1499607153490712,6.8,28256193,/m/0c1fbxk,Puncture,68945.0,100.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],['Drama'],2011,2011,United States of America,79284.04151974172,11.141078868485689
1988.0,2.186260410006014,7.2,13901,/m/03m3j,Heathers,1108462.0,103.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Black comedy', 'Comedy', 'Teen']",1988,1988,United States of America,2423386.586596086,13.918484929042098
1953.0,9.66773254921417,7.0,27346771,/m/0bxzh50,All i desire,1200000.0,79.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Family Drama', 'Drama']",1953,1953,United States of America,11601279.059057005,13.997832948091215
2006.0,1.281463427791386,7.4,2953325,/m/02nnbwy,Snow cake,1381665.0,112.0,"{""/m/02h40lc"": ""English Language""}","['Canada', 'United Kingdom']","['Drama', 'Indie']",2006,2006,Canada,1770553.1669593852,14.13880057537426
2002.0,1.4366551352137191,7.1,5055788,/m/0d0r4r,Shanghai ghetto,712446.0,95.0,"{""/m/03115z"": ""Mandarin Chinese"", ""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}",['United States of America'],"['History', 'War film', 'Documentary']",2002,2002,United States of America,1023539.2044624733,13.476460802393257
2010.0,1.1867594582402414,6.9,19777337,/m/04q86tb,Welcome to the rileys,317382.0,110.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Marriage Drama', 'Drama', 'Indie']",2010,2010,United States of America,376656.0903752043,12.667864525463616
2008.0,1.200924619133797,7.4,26741261,/m/03yjw8v,Standard operating procedure,321820.0,116.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Culture & Society', 'History', 'Law & Crime', 'War film', 'Political cinema', 'Social issues', 'Documentary']",2008,2008,United States of America,386481.56092963857,12.681750769335391
2007.0,1.246559754660881,6.9,16703978,/m/03ynrbr,Breath,624947.0,84.0,"{""/m/02hwhyv"": ""Korean Language""}",['South Korea'],['Drama'],2007,2007,South Korea,779033.7789960536,13.345423725257227
2006.0,1.281463427791386,6.6,3557065,/m/09lcsj,Seraphim falls,1220058.0,115.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Action Thrillers', 'Period piece', 'Psychological thriller', 'Action/Adventure', 'Revisionist Western', 'Western', 'Drama', 'War film', 'Action']",2006,2006,United States of America,1563459.7067843026,14.014409776195839
1989.0,2.0861263454255856,6.7,19271559,/m/04ldv75,Happy together,100000.0,102.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy', 'Indie']",1989,1989,United States of America,208612.63454255858,11.51293546492023
1938.0,18.33017260514547,7.0,10612874,/m/02qk5fh,A man to remember,416000.0,80.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Black-and-white']",1938,1938,United States of America,7625351.803740515,12.938442943086665
1982.0,2.6792319926475767,6.8,1087895,/m/044x9h,Eating raoul,1114825.0,83.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Cult', 'Black comedy', 'Comedy']",1982,1982,United States of America,2986874.8062033346,13.924208896887034
2011.0,1.1499607153490712,7.5,30524228,/m/0g9tqk1,The interrupters,282448.0,125.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Documentary']",2011,2011,United States of America,324804.1041289145,12.551253282297504
1991.0,1.8994692965884328,6.9,8090904,/m/026r2wm,The indian runner,191125.0,125.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Japan']","['Japanese Movies', 'Period piece', 'Family Drama', 'Drama']",1991,1991,United States of America,363036.0693104642,12.16068817539557
2004.0,1.3674342462350548,7.1,8357964,/m/0270nhm,Terkel in trouble,37376.0,88.0,"{""/m/02h40lc"": ""English Language"", ""/m/0295r"": ""Danish Language""}","['Denmark', 'United Kingdom']","['Computer Animation', 'Black comedy', 'Comedy', 'Animation']",2004,2004,Denmark,51109.22238728141,10.528810820966973
2012.0,1.1263082422615782,6.7,33918476,/m/0h1j5fv,Liberal arts,150210.0,98.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Buddy film', 'Comedy film', 'Musical', 'Coming of age', 'Drama', 'Romance Film']",2012,2012,United States of America,169182.76107011165,11.919796251316322
2010.0,1.1867594582402414,7.4,31727546,/m/0dj9zxj,The first grader,714722.0,105.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom', 'Kenya']","['Biographical film', 'Drama']",2010,2010,United States of America,848203.0935123818,13.479650334025088
1997.0,1.6110332157800056,7.6,4436565,/m/0c299x,The crazy stranger,673153.0,100.0,"{""/m/064_8sq"": ""French Language"", ""/m/012psb"": ""Romani language"", ""/m/02hxc3j"": ""Romanian Language""}","['France', 'Romania']","['World cinema', 'Musical', 'Drama', 'Comedy', 'Music', 'Romantic drama', 'Romance Film']",1997,1997,France,1084471.842301958,13.419729408601714
2008.0,1.200924619133797,6.8,16451841,/m/03y4nzy,Flashbacks of a fool,1107542.0,110.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'South Africa', 'Australia', 'United Kingdom']","['Drama', 'Indie']",2008,2008,United States of America,1330074.4545246838,13.917654606332812
1989.0,2.0861263454255856,6.8,3051466,/m/08n76_,84c mopic,154264.0,95.0,"{""/m/07zrf"": ""Vietnamese Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'War film']",1989,1989,United States of America,321814.19455073256,11.946427181772249
1990.0,1.979247007045148,6.7,3274071,/m/092q3w,Come see the paradise,947306.0,138.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Melodrama', 'Period piece', 'Drama', 'War film', 'Romantic drama', 'Romance Film', 'Historical drama']",1990,1990,United States of America,1874952.5652559109,13.761378501258893
2001.0,1.4596416173771387,6.8,5848001,/m/0f8vt9,Gypsy 83,29367.0,95.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['LGBT', 'Indie', 'Road movie', 'Comedy-drama', 'Coming of age', 'Comedy', 'Drama', 'Black comedy']",2001,2001,United States of America,42865.295377514434,10.28766092517667
1951.0,9.930230823390431,7.9,261107,/m/01mr29,Strangers on a train,1800000.0,101.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'LGBT', 'Psychological thriller', 'Black-and-white', 'Drama', 'Suspense', 'Film adaptation', 'Crime Thriller', 'Film noir']",1951,1951,United States of America,17874415.482102778,14.403297778421795
1957.0,9.19325813478875,6.6,5501399,/m/0dppj3,Mister cory,1000000.0,92.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Drama'],1957,1957,United States of America,9193258.13478875,13.815511557963774
2003.0,1.404354970883401,6.6,18449476,/m/0mvtk,The shape of things,735992.0,97.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Indie', 'Comedy']",2003,2003,United States of America,1033594.0237304162,13.50897588679622
1930.0,15.470950648935654,6.9,32659111,/m/0h3s6wj,The case of sergeant grischa,456000.0,91.0,{},[],['Drama'],1930,1930,,7054753.4959146585,13.030250281476574
2010.0,1.1867594582402414,6.9,26100632,/m/0b6d3kn,Hesher,382946.0,109.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Family Drama', 'Drama', 'Indie', 'Childhood Drama']",2010,2010,United States of America,454464.7874952675,12.855651877386176
1956.0,9.496635653236778,6.8,23150423,/m/09pglnj,The rack,765000.0,100.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'War film']",1956,1956,United States of America,7264926.274726135,13.547632419997361
1935.0,18.87013659748916,6.7,23485396,/m/06w8lt0,Star of midnight,831000.0,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Mystery', 'Detective fiction', 'Detective', 'Crime Thriller']",1935,1935,United States of America,15681083.512513492,13.630386277206295
1944.0,14.692746545861842,8.0,17468161,/m/0462rtd,Haridas,219000.0,,"{""/m/07c9s"": ""Tamil Language""}",['India'],['Biographical film'],1944,1944,India,3217711.4935437436,12.296831574998258
1952.0,9.745074409607884,7.2,8356673,/m/0270lqk,O. henry's full house,1000000.0,118.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Comedy-drama', 'Comedy', 'Black-and-white', 'Film adaptation']",1952,1952,United States of America,9745074.409607884,13.815511557963774
2008.0,1.200924619133797,7.4,15106016,/m/03hhlz9,I.o.u.s.a.,825037.0,85.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Culture & Society', 'Indie', 'Finance & Investing', 'Political cinema', 'Social issues', 'Documentary']",2008,2008,United States of America,990807.2449962904,13.62318472486212
